S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
93.0,121.5,117.0,55.5,46.5,91.5,144.0,471.5,321.0,57.0,81.0,42.5,67.5,129.0,88.5,57.0,52.5,42.0,131.32142857142856,14145.47193877551,145.875,89.0,141.07142857142856,50.5
94.2,109.19999999999999,117.6,54.6,45.0,91.8,147.6,481.0,311.4,57.0,74.4,42.6,70.2,130.2,88.8,58.8,54.0,43.2,130.4857142857143,14410.373469387754,143.7,89.7,140.28571428571428,52.0
95.4,96.89999999999999,118.2,53.7,43.5,92.1,151.2,490.5,301.8,57.0,67.80000000000001,42.7,72.9,131.4,89.1,60.6,55.5,44.4,129.65,14675.275,141.525,90.4,139.5,53.5
96.6,84.6,118.8,52.8,42.0,92.4,154.8,500.0,292.2,57.0,61.2,42.8,75.6,132.6,89.4,62.4,57.0,45.6,128.81428571428572,14940.176530612243,139.35,91.1,138.71428571428572,55.0
97.8,72.3,119.4,51.9,40.5,92.7,158.4,509.5,282.6,57.0,54.6,42.9,78.3,133.8,89.7,64.2,58.5,46.8,127.97857142857143,15205.078061224489,137.175,91.8,137.92857142857142,56.5
99.0,60.0,120.0,51.0,39.0,93.0,162.0,519.0,273.0,57.0,48.0,43.0,81.0,135.0,90.0,66.0,60.0,48.0,127.14285714285714,15469.979591836734,135.0,92.5,137.14285714285714,58.0
104.4,69.0,115.2,51.0,156.9,91.2,163.8,519.0,273.0,54.6,48.9,43.2,81.0,135.0,94.5,64.8,60.0,48.9,136.15714285714284,23132.259183673472,134.325,93.45,155.65714285714284,57.9
109.8,78.0,110.4,51.0,274.8,89.4,165.6,519.0,273.0,52.2,49.8,43.4,81.0,135.0,99.0,63.6,60.0,49.8,145.17142857142858,30794.538775510206,133.65,94.4,174.17142857142858,57.8
115.2,87.0,105.6,51.0,392.70000000000005,87.6,167.4,519.0,273.0,49.8,50.7,43.6,81.0,135.0,103.5,62.4,60.0,50.7,154.18571428571428,38456.81836734695,132.975,95.35,192.68571428571428,57.7
120.6,96.0,100.8,51.0,510.6,85.8,169.2,519.0,273.0,47.4,51.6,43.8,81.0,135.0,108.0,61.2,60.0,51.6,163.2,46119.09795918368,132.3,96.3,211.2,57.6
126.0,105.0,96.0,51.0,628.5,84.0,171.0,519.0,273.0,45.0,52.5,44.0,81.0,135.0,112.5,60.0,60.0,52.5,172.21428571428572,53781.377551020414,131.625,97.25,229.7142857142857,57.5
131.4,114.0,91.2,51.0,746.4000000000001,82.2,172.8,519.0,273.0,42.6,53.4,44.2,81.0,135.0,117.0,58.8,60.0,53.4,181.22857142857143,61443.65714285715,130.95,98.2,248.2285714285714,57.4
136.8,123.0,86.4,51.0,864.3000000000001,80.4,174.6,519.0,273.0,40.2,54.3,44.4,81.0,135.0,121.5,57.6,60.0,54.3,190.24285714285713,69105.93673469388,130.275,99.15,266.74285714285713,57.3
142.2,132.0,81.6,51.0,982.2,78.6,176.4,519.0,273.0,37.8,55.2,44.6,81.0,135.0,126.0,56.4,60.0,55.2,199.25714285714287,76768.21632653062,129.6,100.1,285.25714285714287,57.2
147.6,141.0,76.80000000000001,51.0,1100.1000000000001,76.8,178.2,519.0,273.0,35.400000000000006,56.1,44.8,81.0,135.0,130.5,55.2,60.0,56.1,208.27142857142857,84430.49591836735,128.925,101.05,303.77142857142854,57.1
153.0,150.0,72.0,51.0,1218.0,75.0,180.0,519.0,273.0,33.0,57.0,45.0,81.0,135.0,135.0,54.0,60.0,57.0,217.28571428571428,92092.77551020408,128.25,102.0,322.2857142857143,57.0
152.1,150.0,72.0,50.2,1818.0,75.9,310.5,513.3,267.7,35.1,57.0,52.3,81.4,133.2,142.2,51.3,58.5,54.0,269.1928571428571,419125.03520408156,129.25,103.375,425.7714285714286,54.6
151.2,150.0,72.0,49.4,2418.0,76.8,441.0,507.6,262.4,37.2,57.0,59.6,81.8,131.4,149.4,48.6,57.0,51.0,321.1,746157.2948979591,130.25,104.75,529.2571428571429,52.2
150.3,150.0,72.0,48.6,3018.0,77.7,571.5,501.9,257.1,39.3,57.0,66.9,82.2,129.6,156.6,45.9,55.5,48.0,373.00714285714287,1073189.5545918364,131.25,106.125,632.7428571428572,49.8
149.4,150.0,72.0,47.8,3618.0,78.6,702.0,496.2,251.8,41.4,57.0,74.2,82.6,127.8,163.8,43.2,54.0,45.0,424.9142857142857,1400221.814285714,132.25,107.5,736.2285714285715,47.4
148.5,150.0,72.0,47.0,4218.0,79.5,832.5,490.5,246.5,43.5,57.0,81.5,83.0,126.0,171.0,40.5,52.5,42.0,476.8214285714286,1727254.0739795915,133.25,108.875,839.7142857142858,45.0
147.6,150.0,72.0,46.2,4818.0,80.4,963.0,484.8,241.2,45.6,57.0,88.8,83.4,124.2,178.2,37.8,51.0,39.0,528.7285714285715,2054286.3336734688,134.25,110.25,943.2,42.6
146.7,150.0,72.0,45.4,5418.0,81.3,1093.5,479.1,235.9,47.7,57.0,96.1,83.8,122.4,185.4,35.099999999999994,49.5,36.0,580.6357142857144,2381318.5933673466,135.25,111.625,1046.6857142857143,40.2
145.8,150.0,72.0,44.6,6018.0,82.2,1224.0,473.4,230.6,49.8,57.0,103.4,84.2,120.6,192.6,32.4,48.0,33.0,632.5428571428572,2708350.853061224,136.25,113.0,1150.1714285714286,37.8
144.9,150.0,72.0,43.8,6618.0,83.1,1354.5,467.7,225.3,51.900000000000006,57.0,110.7,84.6,118.8,199.8,29.7,46.5,30.0,684.45,3035383.112755101,137.25,114.375,1253.6571428571428,35.400000000000006
144.0,150.0,72.0,43.0,7218.0,84.0,1485.0,462.0,220.0,54.0,57.0,118.0,85.0,117.0,207.0,27.0,45.0,27.0,736.3571428571429,3362415.372448979,138.25,115.75,1357.142857142857,33.0
211.8,143.4,74.1,47.1,6744.0,84.6,1500.3,474.0,222.0,54.0,58.2,125.4,90.3,120.0,212.4,27.3,54.9,30.0,710.6571428571428,3074706.872448979,140.625,135.45,1293.8999999999999,37.4
279.6,136.8,76.2,51.2,6270.0,85.2,1515.6,486.0,224.0,54.0,59.4,132.8,95.6,123.0,217.8,27.6,64.8,33.0,684.9571428571429,2786998.372448979,143.0,155.15,1230.6571428571428,41.8
347.4,130.2,78.3,55.3,5796.0,85.8,1530.9,498.0,226.0,54.0,60.6,140.2,100.9,126.0,223.2,27.9,74.7,36.0,659.2571428571429,2499289.872448979,145.375,174.85,1167.4142857142856,46.2
415.2,123.6,80.4,59.4,5322.0,86.4,1546.2,510.0,228.0,54.0,61.8,147.6,106.2,129.0,228.6,28.2,84.6,39.0,633.5571428571428,2211581.372448979,147.75,194.55,1104.1714285714286,50.6
483.0,117.0,82.5,63.5,4848.0,87.0,1561.5,522.0,230.0,54.0,63.0,155.0,111.5,132.0,234.0,28.5,94.5,42.0,607.8571428571429,1923872.8724489792,150.125,214.25,1040.9285714285713,55.0
550.8,110.4,84.6,67.6,4374.0,87.6,1576.8,534.0,232.0,54.0,64.2,162.4,116.8,135.0,239.4,28.8,104.4,45.0,582.1571428571428,1636164.3724489794,152.5,233.95,977.6857142857142,59.400000000000006
618.5999999999999,103.80000000000001,86.7,71.69999999999999,3900.0,88.2,1592.1,546.0,234.0,54.0,65.4,169.8,122.1,138.0,244.8,29.1,114.3,48.0,556.4571428571428,1348455.8724489794,154.875,253.65,914.4428571428571,63.800000000000004
686.4,97.2,88.8,75.8,3426.0,88.8,1607.4,558.0,236.0,54.0,66.6,177.2,127.4,141.0,250.2,29.4,124.2,51.0,530.7571428571429,1060747.3724489794,157.25,273.35,851.1999999999999,68.2
754.1999999999999,90.6,90.9,79.9,2952.0,89.4,1622.7,570.0,238.0,54.0,67.8,184.60000000000002,132.7,144.0,255.6,29.7,134.10000000000002,54.0,505.0571428571428,773038.8724489794,159.625,293.04999999999995,787.9571428571428,72.6
822.0,84.0,93.0,84.0,2478.0,90.0,1638.0,582.0,240.0,54.0,69.0,192.0,138.0,147.0,261.0,30.0,144.0,57.0,479.35714285714283,485330.3724489795,162.0,312.75,724.7142857142857,77.0
1108.8,81.6,91.2,84.9,2493.6,86.1,1638.0,582.0,240.0,55.0,73.8,184.3,138.0,147.0,254.1,32.4,144.3,58.2,500.3071428571428,558813.2188775509,160.075,381.55,727.4142857142857,78.3
1395.6,79.2,89.4,85.8,2509.2,82.2,1638.0,582.0,240.0,56.0,78.6,176.6,138.0,147.0,247.2,34.8,144.6,59.4,521.2571428571429,632296.0653061224,158.15,450.35,730.1142857142856,79.6
1682.4,76.8,87.6,86.7,2524.8,78.3,1638.0,582.0,240.0,57.0,83.4,168.9,138.0,147.0,240.3,37.2,144.9,60.6,542.2071428571428,705778.9117346939,156.225,519.15,732.8142857142857,80.9
1969.2,74.4,85.8,87.6,2540.4,74.4,1638.0,582.0,240.0,58.0,88.2,161.2,138.0,147.0,233.4,39.6,145.2,61.8,563.1571428571428,779261.7581632653,154.3,587.95,735.5142857142856,82.2
2256.0,72.0,84.0,88.5,2556.0,70.5,1638.0,582.0,240.0,59.0,93.0,153.5,138.0,147.0,226.5,42.0,145.5,63.0,584.1071428571429,852744.6045918367,152.375,656.75,738.2142857142857,83.5
2542.8,69.6,82.2,89.4,2571.6,66.6,1638.0,582.0,240.0,60.0,97.8,145.8,138.0,147.0,219.6,44.4,145.8,64.2,605.0571428571429,926227.4510204082,150.45,725.55,740.9142857142857,84.8
2829.6000000000004,67.2,80.4,90.3,2587.2,62.7,1638.0,582.0,240.0,61.0,102.6,138.1,138.0,147.0,212.7,46.8,146.1,65.4,626.0071428571429,999710.2974489797,148.525,794.3499999999999,743.6142857142856,86.1
3116.4,64.8,78.6,91.2,2602.8,58.8,1638.0,582.0,240.0,62.0,107.4,130.4,138.0,147.0,205.8,49.2,146.4,66.6,646.9571428571429,1073193.143877551,146.6,863.15,746.3142857142857,87.4
3403.2000000000003,62.400000000000006,76.8,92.1,2618.4,54.9,1638.0,582.0,240.0,63.0,112.19999999999999,122.7,138.0,147.0,198.9,51.599999999999994,146.7,67.8,667.9071428571428,1146675.9903061227,144.675,931.9499999999999,749.0142857142856,88.7
3690.0,60.0,75.0,93.0,2634.0,51.0,1638.0,582.0,240.0,64.0,117.0,115.0,138.0,147.0,192.0,54.0,147.0,69.0,688.8571428571429,1220158.836734694,142.75,1000.75,751.7142857142857,90.0
3686.7,63.9,72.3,89.4,2571.3,47.7,1686.9,706.2,240.4,65.1,119.4,107.4,132.6,144.1,182.4,59.4,141.6,65.1,695.2428571428571,1222742.387755102,140.05,996.475,767.0999999999999,88.7
